survey_ID,personal_id,region_id,sex,age,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
17498,14818,RCB004,female,29,TRUE,FALSE,employed,FALSE,39,2023
17499,14819,RCB004,male,31,TRUE,TRUE,employed,FALSE,12,2023
17500,14820,RCB004,female,39,TRUE,FALSE,unemployed,TRUE,31,2023
17501,14821,RCB004,male,44,FALSE,TRUE,unemployed,TRUE,13,2023
17502,14822,RCB004,female,80,TRUE,FALSE,employed,FALSE,39,2023
17503,14823,RCB004,female,45,TRUE,TRUE,employed,TRUE,39,2023
17504,14824,RCB004,male,79,TRUE,TRUE,unemployed,TRUE,13,2023
17505,14825,RCB004,male,41,TRUE,FALSE,employed,FALSE,11,2023
17506,14826,RCB004,male,60,TRUE,TRUE,unemployed,FALSE,13,2023
17507,14827,RCB004,male,35,TRUE,FALSE,employed,FALSE,13,2023
17508,14828,RCB004,male,40,TRUE,TRUE,employed,FALSE,10,2023
17509,14829,RCB004,female,19,TRUE,TRUE,employed,FALSE,33,2023
17510,14830,RCB004,female,73,FALSE,FALSE,employed,FALSE,31,2023
17511,14831,RCB004,female,20,FALSE,TRUE,employed,FALSE,35,2023
17512,14832,RCB004,female,63,TRUE,TRUE,employed,FALSE,40,2023
17513,14833,RCB004,male,56,TRUE,FALSE,employed,TRUE,13,2023
17514,14834,RCB004,male,54,FALSE,FALSE,employed,TRUE,13,2023
17515,14835,RCB004,female,36,TRUE,TRUE,unemployed,FALSE,38,2023
17516,14836,RCB004,male,83,FALSE,FALSE,employed,FALSE,9,2023
17517,14837,RCB004,male,80,TRUE,FALSE,employed,FALSE,11,2023
17518,14838,RCB004,male,37,TRUE,TRUE,employed,FALSE,13,2023
17519,14839,RCB004,female,80,FALSE,TRUE,employed,FALSE,37,2023
17520,14840,RCB004,female,82,TRUE,FALSE,employed,TRUE,35,2023
17521,14841,RCB004,male,35,TRUE,FALSE,employed,TRUE,12,2023
17522,14842,RCB004,male,28,TRUE,FALSE,unemployed,FALSE,12,2023
17523,14843,RCB004,male,27,TRUE,FALSE,unemployed,TRUE,12,2023
17524,14844,RCB004,male,79,TRUE,FALSE,employed,FALSE,12,2023
17525,14845,RCB004,female,51,FALSE,FALSE,unemployed,TRUE,34,2023
17526,14846,RCB004,female,79,FALSE,FALSE,employed,FALSE,36,2023
17527,14847,RCB004,male,36,FALSE,TRUE,unemployed,TRUE,9,2023
17528,14848,RCB004,female,66,TRUE,TRUE,employed,TRUE,30,2023
17529,14849,RCB004,male,22,FALSE,TRUE,employed,FALSE,8,2023
17530,14850,RCB004,male,57,FALSE,FALSE,employed,TRUE,8,2023
17531,14851,RCB004,male,49,TRUE,FALSE,employed,FALSE,9,2023
17532,14852,RCB004,male,41,FALSE,FALSE,employed,FALSE,9,2023
17533,14853,RCB004,prefer not to say,69,FALSE,TRUE,unemployed,FALSE,39,2023
17534,14854,RCB004,male,42,TRUE,FALSE,employed,FALSE,8,2023
17535,14855,RCB004,female,62,TRUE,TRUE,employed,FALSE,32,2023
17536,14856,RCB004,female,83,FALSE,FALSE,employed,TRUE,39,2023
17537,14857,RCB004,male,71,FALSE,TRUE,employed,TRUE,9,2023
17538,14858,RCB004,female,37,FALSE,TRUE,employed,FALSE,32,2023
17539,14859,RCB004,female,84,FALSE,TRUE,unemployed,TRUE,39,2023
17540,14860,RCB004,male,75,FALSE,FALSE,employed,FALSE,9,2023
17541,14861,RCB004,male,19,TRUE,TRUE,employed,FALSE,11,2023
17542,14862,RCB004,male,54,TRUE,TRUE,employed,FALSE,11,2023
17543,14863,RCB004,female,77,FALSE,TRUE,employed,FALSE,34,2023
17544,14864,RCB004,male,34,FALSE,FALSE,unemployed,TRUE,12,2023
17545,14865,RCB004,female,22,TRUE,FALSE,employed,TRUE,33,2023
17546,14866,RCB004,male,65,FALSE,TRUE,employed,TRUE,13,2023
17547,14867,RCB004,male,78,TRUE,TRUE,unemployed,TRUE,9,2023
17548,14868,RCB004,female,32,TRUE,FALSE,employed,FALSE,30,2023
17549,14869,RCB004,male,20,TRUE,FALSE,employed,FALSE,13,2023
17550,14870,RCB004,male,76,TRUE,TRUE,unemployed,TRUE,9,2023
17551,14871,RCB004,female,45,FALSE,TRUE,employed,FALSE,32,2023
17552,14872,RCB004,male,81,FALSE,TRUE,employed,TRUE,13,2023
17553,14873,RCB004,male,82,TRUE,FALSE,employed,TRUE,10,2023
17554,14874,RCB004,male,70,FALSE,FALSE,employed,FALSE,12,2023
17555,14875,RCB004,female,19,FALSE,TRUE,employed,TRUE,40,2023
17556,14876,RCB004,male,82,TRUE,FALSE,employed,TRUE,13,2023
17557,14877,RCB004,female,42,FALSE,FALSE,unemployed,FALSE,31,2023
17558,14878,RCB004,prefer not to say,71,FALSE,TRUE,unemployed,FALSE,13,2023
17559,14879,RCB004,female,26,FALSE,TRUE,employed,FALSE,36,2023
17560,14880,RCB004,female,79,FALSE,FALSE,unemployed,TRUE,37,2023
17561,11664,RCB004,male,71,TRUE,FALSE,unemployed,FALSE,13,2023
17562,11580,RCB004,female,51,TRUE,TRUE,unemployed,TRUE,36,2023
17563,11544,RCB004,male,40,FALSE,TRUE,employed,FALSE,12,2023
17564,11535,RCB004,male,64,FALSE,TRUE,employed,FALSE,11,2023
17565,11607,RCB004,male,75,FALSE,FALSE,employed,FALSE,9,2023
17566,11628,RCB004,male,33,TRUE,TRUE,unemployed,TRUE,11,2023
17567,1469,RCB004,male,41,TRUE,TRUE,unemployed,FALSE,10,2023
17568,11581,RCB004,female,39,TRUE,TRUE,unemployed,TRUE,37,2023
17569,11576,RCB004,male,64,FALSE,TRUE,unemployed,FALSE,11,2023
17570,11595,RCB004,female,42,TRUE,TRUE,employed,FALSE,40,2023
17571,11589,RCB004,male,20,TRUE,FALSE,employed,TRUE,13,2023
17572,11552,RCB004,male,68,FALSE,TRUE,unemployed,FALSE,11,2023
17573,5199,RCB004,male,50,FALSE,FALSE,employed,FALSE,12,2023
17574,11621,RCB004,male,69,FALSE,TRUE,employed,FALSE,13,2023
17575,8332,RCB004,male,78,FALSE,FALSE,employed,TRUE,13,2023
17576,11570,RCB004,male,14,FALSE,TRUE,below_minimum_legal_work_age,FALSE,9,2023
17577,11567,RCB004,male,46,TRUE,FALSE,employed,FALSE,13,2023
17578,11592,RCB004,female,66,FALSE,TRUE,employed,FALSE,38,2023
17579,11642,RCB004,male,20,FALSE,TRUE,employed,FALSE,9,2023
17580,11523,RCB004,male,15,FALSE,TRUE,below_minimum_legal_work_age,FALSE,13,2023
17581,11598,RCB004,female,20,TRUE,FALSE,employed,TRUE,35,2023
17582,8472,RCB004,male,67,FALSE,FALSE,employed,TRUE,9,2023
17583,8395,RCB004,male,55,TRUE,TRUE,employed,FALSE,9,2023
17584,11565,RCB004,female,15,FALSE,FALSE,below_minimum_legal_work_age,FALSE,30,2023
17585,11571,RCB004,male,53,TRUE,TRUE,unemployed,TRUE,12,2023
17586,5169,RCB004,female,25,TRUE,TRUE,employed,TRUE,31,2023
17587,11675,RCB004,male,39,FALSE,TRUE,employed,FALSE,11,2023
17588,11538,RCB004,male,74,FALSE,TRUE,employed,FALSE,12,2023
17589,11525,RCB004,female,77,TRUE,TRUE,employed,FALSE,40,2023
17590,11596,RCB004,female,25,TRUE,TRUE,employed,TRUE,38,2023
17591,11556,RCB004,male,37,TRUE,FALSE,unemployed,FALSE,9,2023
17592,8367,RCB004,male,64,TRUE,FALSE,employed,TRUE,10,2023
17593,11548,RCB004,male,15,TRUE,FALSE,below_minimum_legal_work_age,TRUE,13,2023
17594,11671,RCB004,female,16,FALSE,FALSE,below_minimum_legal_work_age,TRUE,35,2023
17595,11650,RCB004,female,29,FALSE,FALSE,employed,FALSE,32,2023
17596,11557,RCB004,female,55,FALSE,TRUE,employed,TRUE,35,2023
17597,5187,RCB004,male,63,FALSE,FALSE,employed,FALSE,10,2023
17598,8360,RCB004,male,45,FALSE,FALSE,employed,FALSE,11,2023
17599,11550,RCB004,female,73,TRUE,FALSE,unemployed,FALSE,34,2023
17600,8397,RCB004,male,65,TRUE,TRUE,unemployed,FALSE,13,2023
17601,14881,PSE001,female,58,TRUE,TRUE,employed,TRUE,36,2023
17602,14882,PSE001,female,78,TRUE,FALSE,unemployed,FALSE,40,2023
17603,14883,PSE001,female,39,TRUE,FALSE,employed,TRUE,30,2023
17604,14884,PSE001,female,70,FALSE,FALSE,employed,FALSE,33,2023
17605,14885,PSE001,female,39,TRUE,TRUE,employed,TRUE,40,2023
17606,14886,PSE001,male,20,FALSE,FALSE,unemployed,TRUE,11,2023
17607,14887,PSE001,male,60,TRUE,FALSE,employed,FALSE,11,2023
17608,14888,PSE001,male,75,FALSE,TRUE,employed,TRUE,12,2023
17609,14889,PSE001,male,45,TRUE,TRUE,employed,FALSE,13,2023
17610,14890,PSE001,female,31,FALSE,TRUE,unemployed,TRUE,32,2023
17611,14891,PSE001,female,76,TRUE,FALSE,employed,TRUE,38,2023
17612,14892,PSE001,female,25,TRUE,FALSE,employed,TRUE,30,2023
17613,14893,PSE001,female,81,FALSE,TRUE,employed,TRUE,37,2023
17614,14894,PSE001,male,52,TRUE,TRUE,employed,FALSE,13,2023
17615,14895,PSE001,male,81,TRUE,FALSE,unemployed,FALSE,10,2023
17616,14896,PSE001,male,32,TRUE,FALSE,employed,FALSE,13,2023
17617,14897,PSE001,male,44,TRUE,FALSE,unemployed,TRUE,13,2023
17618,14898,PSE001,male,74,TRUE,TRUE,employed,TRUE,11,2023
17619,14899,PSE001,female,33,FALSE,FALSE,employed,FALSE,33,2023
17620,14900,PSE001,female,78,TRUE,TRUE,employed,TRUE,40,2023
17621,14901,PSE001,male,30,FALSE,TRUE,employed,FALSE,11,2023
17622,14902,PSE001,female,44,TRUE,TRUE,employed,FALSE,33,2023
17623,14903,PSE001,female,35,FALSE,FALSE,employed,FALSE,30,2023
17624,14904,PSE001,male,65,FALSE,FALSE,employed,FALSE,12,2023
17625,14905,PSE001,male,22,TRUE,TRUE,employed,FALSE,11,2023
17626,14906,PSE001,male,25,FALSE,TRUE,employed,FALSE,8,2023
17627,14907,PSE001,female,29,FALSE,TRUE,employed,FALSE,40,2023
17628,14908,PSE001,male,66,TRUE,TRUE,employed,FALSE,12,2023
17629,14909,PSE001,male,22,TRUE,FALSE,employed,FALSE,8,2023
17630,14910,PSE001,male,66,FALSE,FALSE,employed,FALSE,10,2023
17631,14911,PSE001,female,37,FALSE,TRUE,employed,FALSE,33,2023
17632,14912,PSE001,male,64,TRUE,TRUE,employed,FALSE,9,2023
17633,14913,PSE001,male,50,FALSE,FALSE,employed,TRUE,12,2023
17634,14914,PSE001,female,62,TRUE,FALSE,employed,TRUE,30,2023
17635,14915,PSE001,female,84,TRUE,TRUE,employed,FALSE,36,2023
17636,14916,PSE001,male,22,TRUE,FALSE,employed,TRUE,12,2023
17637,14917,PSE001,female,51,FALSE,TRUE,unemployed,FALSE,36,2023
17638,14918,PSE001,female,33,TRUE,TRUE,employed,TRUE,40,2023
17639,14919,PSE001,male,62,FALSE,TRUE,employed,FALSE,9,2023
17640,14920,PSE001,female,20,FALSE,TRUE,unemployed,FALSE,37,2023
17641,14921,PSE001,female,52,FALSE,TRUE,unemployed,TRUE,30,2023
17642,14922,PSE001,male,39,TRUE,FALSE,employed,TRUE,12,2023
17643,14923,PSE001,female,36,TRUE,TRUE,unemployed,TRUE,31,2023
17644,14924,PSE001,male,76,TRUE,TRUE,employed,TRUE,9,2023
17645,14925,PSE001,male,23,FALSE,FALSE,employed,TRUE,12,2023
17646,14926,PSE001,male,80,TRUE,TRUE,employed,FALSE,13,2023
17647,14927,PSE001,female,38,FALSE,FALSE,employed,TRUE,31,2023
17648,14928,PSE001,prefer not to say,24,TRUE,FALSE,unemployed,FALSE,13,2023
17649,14929,PSE001,male,61,TRUE,FALSE,employed,FALSE,9,2023
17650,14930,PSE001,female,43,TRUE,FALSE,employed,TRUE,39,2023
17651,14931,PSE001,male,34,TRUE,TRUE,employed,TRUE,8,2023
17652,14932,PSE001,male,39,TRUE,TRUE,unemployed,FALSE,9,2023
17653,14933,PSE001,male,49,TRUE,FALSE,employed,FALSE,8,2023
17654,14934,PSE001,female,45,FALSE,FALSE,unemployed,FALSE,30,2023
17655,14935,PSE001,male,66,FALSE,FALSE,employed,FALSE,12,2023
17656,14936,PSE001,male,28,TRUE,FALSE,unemployed,TRUE,11,2023
17657,14937,PSE001,female,82,TRUE,TRUE,employed,TRUE,30,2023
17658,14938,PSE001,male,57,TRUE,TRUE,employed,TRUE,10,2023
17659,14939,PSE001,female,67,FALSE,TRUE,employed,FALSE,30,2023
17660,14940,PSE001,female,84,TRUE,TRUE,employed,FALSE,40,2023
17661,14941,PSE001,male,57,TRUE,FALSE,unemployed,FALSE,13,2023
17662,14942,PSE001,male,25,FALSE,TRUE,employed,TRUE,11,2023
17663,14943,PSE001,male,29,TRUE,FALSE,employed,TRUE,11,2023
17664,14944,PSE001,male,68,FALSE,FALSE,unemployed,TRUE,8,2023
17665,14945,PSE001,prefer not to say,55,TRUE,FALSE,unemployed,FALSE,10,2023
17666,14946,PSE001,male,52,TRUE,TRUE,unemployed,TRUE,13,2023
17667,14947,PSE001,female,28,TRUE,FALSE,employed,TRUE,33,2023
17668,14948,PSE001,female,34,TRUE,TRUE,employed,TRUE,39,2023
17669,14949,PSE001,male,77,TRUE,FALSE,employed,FALSE,8,2023
17670,14950,PSE001,male,58,FALSE,FALSE,employed,TRUE,12,2023
17671,14951,PSE001,male,79,TRUE,FALSE,employed,FALSE,9,2023
17672,14952,PSE001,female,72,FALSE,TRUE,employed,FALSE,33,2023
17673,14953,PSE001,male,44,FALSE,FALSE,employed,FALSE,9,2023
17674,14954,PSE001,male,77,TRUE,FALSE,employed,FALSE,11,2023
17675,14955,PSE001,male,45,TRUE,TRUE,employed,FALSE,8,2023
17676,14956,PSE001,female,67,TRUE,TRUE,unemployed,TRUE,38,2023
17677,14957,PSE001,male,44,TRUE,TRUE,employed,TRUE,8,2023
17678,14958,PSE001,male,77,FALSE,TRUE,employed,FALSE,10,2023
17679,14959,PSE001,male,52,TRUE,FALSE,employed,TRUE,13,2023
17680,14960,PSE001,male,47,TRUE,TRUE,employed,TRUE,13,2023
17681,14961,PSE001,male,43,TRUE,TRUE,unemployed,TRUE,8,2023
17682,14962,PSE001,female,65,TRUE,FALSE,unemployed,FALSE,34,2023
17683,14963,PSE001,female,34,TRUE,FALSE,employed,FALSE,40,2023
17684,14964,PSE001,male,76,TRUE,TRUE,employed,FALSE,9,2023
17685,14965,PSE001,female,51,FALSE,FALSE,unemployed,TRUE,35,2023
17686,14966,PSE001,male,49,TRUE,TRUE,employed,FALSE,13,2023
17687,14967,PSE001,female,78,TRUE,TRUE,employed,FALSE,34,2023
17688,14968,PSE001,male,64,FALSE,FALSE,employed,FALSE,8,2023
17689,14969,PSE001,male,53,TRUE,TRUE,employed,FALSE,10,2023
17690,14970,PSE001,female,45,TRUE,FALSE,employed,FALSE,36,2023
17691,14971,PSE001,female,71,FALSE,TRUE,employed,TRUE,39,2023
17692,14972,PSE001,male,26,TRUE,FALSE,employed,TRUE,10,2023
17693,14973,PSE001,female,27,FALSE,FALSE,employed,TRUE,34,2023
17694,14974,PSE001,male,59,FALSE,TRUE,unemployed,TRUE,8,2023
17695,14975,PSE001,male,73,TRUE,FALSE,unemployed,FALSE,13,2023
17696,14976,PSE001,female,36,TRUE,TRUE,employed,FALSE,39,2023
17697,14977,PSE001,male,18,FALSE,TRUE,unemployed,FALSE,9,2023
17698,14978,PSE001,female,52,FALSE,FALSE,unemployed,FALSE,40,2023
17699,14979,PSE001,female,63,TRUE,TRUE,employed,FALSE,30,2023
17700,14980,PSE001,female,77,TRUE,TRUE,employed,FALSE,32,2023
17701,14981,PSE001,male,45,TRUE,FALSE,employed,FALSE,10,2023
17702,14982,PSE001,male,53,TRUE,TRUE,unemployed,FALSE,8,2023
17703,14983,PSE001,female,78,TRUE,TRUE,unemployed,FALSE,36,2023
17704,14984,PSE001,male,60,FALSE,FALSE,unemployed,TRUE,13,2023
17705,14985,PSE001,female,65,TRUE,TRUE,employed,FALSE,40,2023
17706,14986,PSE001,female,42,FALSE,FALSE,unemployed,TRUE,32,2023
17707,14987,PSE001,female,76,TRUE,FALSE,employed,TRUE,33,2023
17708,14988,PSE001,male,51,TRUE,TRUE,employed,TRUE,11,2023
17709,14989,PSE001,female,53,TRUE,TRUE,employed,TRUE,32,2023
17710,14990,PSE001,female,27,TRUE,FALSE,unemployed,FALSE,39,2023
17711,14991,PSE001,female,19,TRUE,FALSE,employed,FALSE,30,2023
17712,14992,PSE001,male,46,TRUE,FALSE,employed,TRUE,13,2023
17713,14993,PSE001,female,20,TRUE,FALSE,employed,FALSE,34,2023
17714,14994,PSE001,male,51,FALSE,FALSE,unemployed,FALSE,11,2023
17715,14995,PSE001,male,21,FALSE,FALSE,employed,TRUE,13,2023
17716,14996,PSE001,female,78,TRUE,TRUE,employed,FALSE,40,2023
17717,14997,PSE001,female,19,TRUE,FALSE,employed,TRUE,34,2023
17718,14998,PSE001,male,27,TRUE,FALSE,unemployed,FALSE,11,2023
17719,14999,PSE001,female,42,TRUE,TRUE,employed,TRUE,36,2023
17720,15000,PSE001,male,35,TRUE,FALSE,employed,FALSE,8,2023
17721,15001,PSE001,male,32,TRUE,TRUE,employed,FALSE,8,2023
17722,15002,PSE001,male,73,TRUE,FALSE,employed,TRUE,12,2023
17723,15003,PSE001,male,63,FALSE,TRUE,employed,TRUE,13,2023
17724,15004,PSE001,male,59,FALSE,FALSE,employed,TRUE,8,2023
17725,15005,PSE001,male,40,FALSE,FALSE,unemployed,TRUE,10,2023
17726,15006,PSE001,female,73,TRUE,FALSE,employed,FALSE,37,2023
17727,15007,PSE001,female,68,TRUE,TRUE,employed,FALSE,40,2023
17728,15008,PSE001,male,37,FALSE,TRUE,employed,FALSE,8,2023
17729,15009,PSE001,male,46,TRUE,TRUE,employed,FALSE,13,2023
17730,15010,PSE001,male,36,TRUE,FALSE,employed,TRUE,9,2023
17731,15011,PSE001,female,24,TRUE,FALSE,employed,FALSE,30,2023
17732,15012,PSE001,female,55,TRUE,FALSE,unemployed,FALSE,38,2023
17733,15013,PSE001,female,28,TRUE,TRUE,employed,FALSE,32,2023
17734,15014,PSE001,female,79,TRUE,FALSE,employed,FALSE,30,2023
17735,15015,PSE001,female,72,FALSE,TRUE,unemployed,FALSE,32,2023
17736,15016,PSE001,male,20,FALSE,TRUE,employed,FALSE,9,2023
17737,15017,PSE001,male,44,FALSE,FALSE,employed,TRUE,11,2023
17738,15018,PSE001,female,84,FALSE,FALSE,employed,FALSE,34,2023
17739,15019,PSE001,male,52,FALSE,TRUE,unemployed,FALSE,11,2023
17740,15020,PSE001,male,37,TRUE,FALSE,unemployed,FALSE,13,2023
17741,15021,PSE001,female,66,TRUE,FALSE,employed,FALSE,36,2023
17742,15022,PSE001,female,55,TRUE,FALSE,employed,TRUE,35,2023
17743,15023,PSE001,female,76,TRUE,TRUE,unemployed,FALSE,32,2023
17744,15024,PSE001,female,57,TRUE,TRUE,employed,TRUE,39,2023
17745,15025,PSE001,male,53,TRUE,FALSE,employed,FALSE,12,2023
17746,15026,PSE001,female,34,TRUE,FALSE,unemployed,FALSE,33,2023
17747,15027,PSE001,female,82,TRUE,FALSE,employed,FALSE,38,2023
17748,15028,PSE001,male,67,TRUE,TRUE,employed,FALSE,9,2023
17749,15029,PSE001,female,30,TRUE,TRUE,unemployed,TRUE,39,2023
17750,15030,PSE001,male,80,FALSE,FALSE,employed,TRUE,11,2023
17751,15031,PSE001,male,57,FALSE,FALSE,unemployed,TRUE,8,2023
17752,15032,PSE001,female,53,TRUE,TRUE,unemployed,FALSE,33,2023
17753,15033,PSE001,female,54,FALSE,TRUE,employed,FALSE,37,2023
17754,15034,PSE001,male,40,FALSE,TRUE,employed,TRUE,11,2023
17755,15035,PSE001,male,68,FALSE,TRUE,unemployed,FALSE,12,2023
17756,15036,PSE001,female,19,TRUE,TRUE,unemployed,FALSE,30,2023
17757,15037,PSE001,male,42,FALSE,TRUE,unemployed,TRUE,10,2023
17758,15038,PSE001,male,22,TRUE,FALSE,unemployed,TRUE,10,2023
17759,15039,PSE001,male,34,TRUE,TRUE,unemployed,TRUE,8,2023
17760,15040,PSE001,male,41,FALSE,TRUE,employed,FALSE,12,2023
17761,11803,PSE001,male,59,FALSE,TRUE,unemployed,FALSE,10,2023
17762,11737,PSE001,male,24,TRUE,TRUE,employed,TRUE,13,2023
17763,11722,PSE001,female,29,TRUE,TRUE,employed,FALSE,32,2023
17764,11829,PSE001,female,79,FALSE,FALSE,unemployed,FALSE,40,2023
17765,11716,PSE001,female,54,TRUE,TRUE,employed,TRUE,30,2023
17766,11794,PSE001,male,39,FALSE,TRUE,employed,TRUE,12,2023
17767,11754,PSE001,female,24,TRUE,TRUE,employed,TRUE,30,2023
17768,11699,PSE001,male,61,TRUE,FALSE,employed,FALSE,9,2023
17769,11819,PSE001,male,45,TRUE,TRUE,employed,FALSE,11,2023
17770,11833,PSE001,female,52,TRUE,FALSE,unemployed,FALSE,34,2023
17771,8632,PSE001,male,40,FALSE,FALSE,employed,FALSE,10,2023
17772,11804,PSE001,male,77,TRUE,FALSE,unemployed,FALSE,13,2023
17773,11836,PSE001,male,67,FALSE,FALSE,unemployed,FALSE,11,2023
17774,11784,PSE001,female,34,FALSE,FALSE,employed,TRUE,35,2023
17775,11834,PSE001,female,60,TRUE,FALSE,unemployed,TRUE,34,2023
17776,11750,PSE001,female,51,TRUE,FALSE,employed,TRUE,32,2023
17777,11785,PSE001,male,35,FALSE,TRUE,unemployed,TRUE,11,2023
17778,11752,PSE001,female,54,TRUE,TRUE,employed,FALSE,30,2023
17779,8596,PSE001,female,22,TRUE,FALSE,employed,FALSE,40,2023
17780,11826,PSE001,male,15,TRUE,FALSE,below_minimum_legal_work_age,FALSE,13,2023
17781,11729,PSE001,male,25,FALSE,FALSE,unemployed,FALSE,8,2023
17782,11793,PSE001,female,18,FALSE,TRUE,employed,FALSE,32,2023
17783,5283,PSE001,female,49,TRUE,FALSE,employed,FALSE,36,2023
17784,11807,PSE001,male,23,TRUE,FALSE,unemployed,TRUE,11,2023
17785,11787,PSE001,male,48,TRUE,TRUE,employed,FALSE,11,2023
17786,11770,PSE001,male,76,FALSE,FALSE,employed,FALSE,13,2023
17787,11753,PSE001,female,58,TRUE,FALSE,employed,FALSE,39,2023
17788,11717,PSE001,male,14,FALSE,FALSE,below_minimum_legal_work_age,TRUE,11,2023
17789,11700,PSE001,female,51,TRUE,TRUE,employed,FALSE,30,2023
17790,11822,PSE001,male,78,TRUE,TRUE,unemployed,FALSE,11,2023
17791,11764,PSE001,female,59,TRUE,FALSE,employed,FALSE,34,2023
17792,8554,PSE001,female,65,TRUE,FALSE,employed,FALSE,31,2023
17793,11802,PSE001,male,39,TRUE,FALSE,employed,FALSE,12,2023
17794,11771,PSE001,female,41,TRUE,FALSE,employed,FALSE,31,2023
17795,8528,PSE001,male,16,TRUE,FALSE,below_minimum_legal_work_age,FALSE,8,2023
17796,11718,PSE001,male,19,TRUE,TRUE,employed,TRUE,12,2023
17797,11798,PSE001,male,79,FALSE,TRUE,employed,FALSE,11,2023
17798,11825,PSE001,male,43,TRUE,FALSE,employed,TRUE,9,2023
17799,11681,PSE001,female,71,TRUE,FALSE,employed,FALSE,40,2023
17800,11772,PSE001,male,39,TRUE,TRUE,unemployed,FALSE,9,2023
17801,15041,PSE002,male,31,TRUE,TRUE,unemployed,FALSE,9,2023
17802,15042,PSE002,female,25,FALSE,FALSE,employed,TRUE,36,2023
17803,15043,PSE002,male,30,FALSE,FALSE,unemployed,FALSE,13,2023
17804,15044,PSE002,male,27,TRUE,TRUE,employed,FALSE,11,2023
17805,15045,PSE002,male,81,TRUE,TRUE,employed,TRUE,8,2023
17806,15046,PSE002,male,40,FALSE,FALSE,unemployed,FALSE,10,2023
17807,15047,PSE002,female,55,FALSE,FALSE,unemployed,FALSE,32,2023
17808,15048,PSE002,male,40,TRUE,TRUE,unemployed,TRUE,13,2023
17809,15049,PSE002,male,75,TRUE,TRUE,employed,TRUE,12,2023
17810,15050,PSE002,male,41,FALSE,TRUE,unemployed,FALSE,10,2023
17811,15051,PSE002,male,64,TRUE,TRUE,employed,FALSE,10,2023
17812,15052,PSE002,male,81,FALSE,TRUE,employed,FALSE,8,2023
17813,15053,PSE002,female,80,TRUE,FALSE,unemployed,FALSE,39,2023
17814,15054,PSE002,female,36,FALSE,TRUE,employed,TRUE,32,2023
17815,15055,PSE002,male,69,TRUE,FALSE,unemployed,FALSE,12,2023
17816,15056,PSE002,prefer not to say,29,TRUE,TRUE,unemployed,TRUE,8,2023
17817,15057,PSE002,female,71,TRUE,TRUE,employed,FALSE,36,2023
17818,15058,PSE002,female,80,TRUE,FALSE,employed,FALSE,39,2023
17819,15059,PSE002,male,81,TRUE,FALSE,employed,FALSE,12,2023
17820,15060,PSE002,male,55,FALSE,FALSE,employed,TRUE,9,2023
17821,15061,PSE002,male,21,TRUE,FALSE,employed,TRUE,9,2023
17822,15062,PSE002,female,59,FALSE,TRUE,employed,FALSE,40,2023
17823,15063,PSE002,female,48,FALSE,FALSE,unemployed,TRUE,39,2023
17824,15064,PSE002,male,83,TRUE,TRUE,unemployed,FALSE,11,2023
17825,15065,PSE002,male,63,TRUE,TRUE,unemployed,FALSE,12,2023
17826,15066,PSE002,female,64,TRUE,TRUE,employed,TRUE,34,2023
17827,15067,PSE002,female,22,FALSE,TRUE,unemployed,FALSE,31,2023
17828,15068,PSE002,female,28,TRUE,TRUE,employed,FALSE,39,2023
17829,15069,PSE002,male,59,FALSE,FALSE,employed,FALSE,9,2023
17830,15070,PSE002,female,33,FALSE,TRUE,employed,TRUE,37,2023
17831,15071,PSE002,male,27,TRUE,FALSE,employed,FALSE,12,2023
17832,15072,PSE002,male,75,FALSE,FALSE,employed,FALSE,12,2023
17833,15073,PSE002,female,27,FALSE,FALSE,employed,TRUE,40,2023
17834,15074,PSE002,male,28,TRUE,FALSE,unemployed,FALSE,9,2023
17835,15075,PSE002,female,32,FALSE,TRUE,employed,FALSE,31,2023
17836,15076,PSE002,male,76,FALSE,FALSE,employed,FALSE,12,2023
17837,15077,PSE002,female,77,TRUE,FALSE,employed,TRUE,37,2023
17838,15078,PSE002,male,76,FALSE,TRUE,employed,FALSE,13,2023
17839,15079,PSE002,female,24,TRUE,FALSE,unemployed,FALSE,35,2023
17840,15080,PSE002,female,59,TRUE,FALSE,employed,TRUE,37,2023
17841,15081,PSE002,female,71,TRUE,TRUE,employed,TRUE,30,2023
17842,15082,PSE002,female,35,FALSE,TRUE,unemployed,FALSE,34,2023
17843,15083,PSE002,male,63,TRUE,TRUE,employed,FALSE,9,2023
17844,15084,PSE002,female,75,FALSE,FALSE,unemployed,TRUE,39,2023
17845,15085,PSE002,male,35,FALSE,TRUE,employed,FALSE,13,2023
17846,15086,PSE002,female,34,TRUE,TRUE,unemployed,FALSE,34,2023
17847,15087,PSE002,female,81,FALSE,TRUE,employed,TRUE,36,2023
17848,15088,PSE002,male,37,TRUE,TRUE,unemployed,FALSE,11,2023
17849,15089,PSE002,female,45,TRUE,FALSE,employed,TRUE,37,2023
17850,15090,PSE002,male,27,FALSE,TRUE,employed,FALSE,10,2023
17851,15091,PSE002,female,41,FALSE,FALSE,employed,TRUE,33,2023
17852,15092,PSE002,male,58,TRUE,TRUE,unemployed,FALSE,13,2023
17853,15093,PSE002,male,60,FALSE,FALSE,employed,TRUE,9,2023
17854,15094,PSE002,male,21,TRUE,TRUE,unemployed,TRUE,10,2023
