survey_id,personal_id,region_id,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
15738,15738,YEM002,False,False,employed,True,32,2023
15739,15739,YEM002,True,False,unemployed,True,30,2023
15740,15740,YEM002,True,True,employed,False,35,2023
15741,15741,YEM002,False,True,unemployed,True,31,2023
15742,15742,YEM002,True,True,employed,False,8,2023
15743,15743,YEM002,True,False,employed,True,10,2023
15744,15744,YEM002,True,True,employed,True,8,2023
15745,15745,YEM002,True,True,unemployed,True,12,2023
15746,15746,YEM002,True,True,unemployed,False,12,2023
15747,15747,YEM002,False,True,employed,True,39,2023
15748,15748,YEM002,False,False,unemployed,False,10,2023
15749,15749,YEM002,False,False,unemployed,True,39,2023
15750,15750,YEM002,True,True,employed,False,38,2023
15751,15751,YEM002,False,False,employed,False,31,2023
15752,15752,YEM002,True,True,employed,False,11,2023
15753,15753,YEM002,True,True,employed,True,13,2023
15754,15754,YEM002,False,True,employed,True,34,2023
15755,15755,YEM002,True,True,unemployed,False,8,2023
15756,15756,YEM002,True,True,unemployed,True,10,2023
15757,15757,YEM002,False,True,employed,True,9,2023
15758,15758,YEM002,False,False,employed,False,10,2023
15759,15759,YEM002,True,True,employed,False,13,2023
15760,15760,YEM002,True,True,unemployed,True,10,2023
15761,15761,YEM002,False,False,employed,True,33,2023
15762,15762,YEM002,False,False,employed,False,13,2023
15763,15763,YEM002,True,False,employed,False,10,2023
15764,15764,YEM002,True,True,employed,False,13,2023
15765,15765,YEM002,True,False,employed,True,31,2023
15766,15766,YEM002,False,True,employed,True,8,2023
15767,15767,YEM002,True,False,unemployed,True,9,2023
15768,15768,YEM002,True,False,employed,True,8,2023
15769,15769,YEM002,True,True,unemployed,True,32,2023
15770,15770,YEM002,False,False,unemployed,True,11,2023
15771,15771,YEM002,False,True,unemployed,False,39,2023
15772,15772,YEM002,True,False,employed,True,8,2023
15773,15773,YEM002,False,True,employed,True,13,2023
15774,15774,YEM002,True,False,employed,True,38,2023
15775,15775,YEM002,True,False,employed,False,37,2023
15776,15776,YEM002,True,True,unemployed,False,39,2023
15777,15777,YEM002,True,False,unemployed,False,9,2023
15778,15778,YEM002,False,True,unemployed,False,38,2023
15779,15779,YEM002,False,True,employed,False,11,2023
15780,15780,YEM002,False,False,employed,False,10,2023
15781,15781,YEM002,True,False,employed,False,35,2023
15782,15782,YEM002,False,True,employed,True,13,2023
15783,15783,YEM002,False,True,employed,False,9,2023
15784,15784,YEM002,True,True,employed,False,39,2023
15785,15785,YEM002,False,True,unemployed,True,39,2023
15786,15786,YEM002,False,False,unemployed,True,34,2023
15787,15787,YEM002,True,True,employed,True,40,2023
15788,15788,YEM002,False,True,unemployed,False,40,2023
15789,15789,YEM002,False,True,employed,True,33,2023
15790,15790,YEM002,False,False,employed,False,10,2023
15791,15791,YEM002,True,False,employed,False,10,2023
15792,15792,YEM002,False,True,unemployed,True,37,2023
15793,15793,YEM002,True,False,employed,True,12,2023
15794,15794,YEM002,True,True,unemployed,True,12,2023
15795,15795,YEM002,True,True,employed,True,37,2023
15796,15796,YEM002,False,True,unemployed,True,10,2023
15797,15797,YEM002,True,True,unemployed,False,38,2023
15798,15798,YEM002,False,True,employed,True,34,2023
15799,15799,YEM002,True,False,employed,False,12,2023
15800,15800,YEM002,True,True,employed,False,40,2023
15801,15801,YEM002,False,True,employed,True,11,2023
15802,15802,YEM002,False,True,employed,False,33,2023
15803,15803,YEM002,True,True,employed,False,8,2023
15804,15804,YEM002,False,True,unemployed,False,31,2023
15805,15805,YEM002,True,True,unemployed,True,31,2023
15806,15806,YEM002,True,False,employed,True,30,2023
15807,15807,YEM002,True,True,unemployed,True,8,2023
15808,15808,YEM002,False,True,employed,True,12,2023
15809,15809,YEM002,True,True,employed,False,8,2023
15810,15810,YEM002,True,False,unemployed,False,39,2023
15811,15811,YEM002,True,False,employed,False,35,2023
15812,15812,YEM002,False,False,employed,False,9,2023
15813,15813,YEM002,True,True,employed,True,32,2023
15814,15814,YEM002,True,True,unemployed,True,10,2023
15815,15815,YEM002,True,False,employed,False,8,2023
15816,15816,YEM002,False,False,unemployed,True,10,2023
15817,15817,YEM002,True,True,employed,True,32,2023
15818,15818,YEM002,False,False,employed,True,32,2023
15819,15819,YEM002,True,True,employed,False,36,2023
15820,15820,YEM002,True,False,unemployed,True,35,2023
15821,15821,YEM002,True,False,employed,False,9,2023
15822,15822,YEM002,True,True,employed,False,33,2023
15823,15823,YEM002,True,True,unemployed,True,11,2023
15824,15824,YEM002,True,True,employed,True,11,2023
15825,15825,YEM002,False,False,employed,False,31,2023
15826,15826,YEM002,True,False,unemployed,False,12,2023
15827,15827,YEM002,True,False,unemployed,True,38,2023
15828,15828,YEM002,False,True,employed,True,35,2023
15829,15829,YEM002,True,True,unemployed,False,37,2023
15830,15830,YEM002,False,True,employed,True,39,2023
15831,15831,YEM002,False,False,unemployed,False,39,2023
15832,15832,YEM002,False,True,unemployed,True,37,2023
15833,15833,YEM002,False,False,employed,False,36,2023
15834,15834,YEM002,True,False,employed,False,38,2023
15835,15835,YEM002,True,True,employed,True,33,2023
15836,15836,YEM002,True,True,employed,True,8,2023
15837,15837,YEM002,True,True,unemployed,False,32,2023
15838,15838,YEM002,False,True,unemployed,False,32,2023
15839,15839,YEM002,True,True,employed,True,34,2023
15840,15840,YEM002,False,False,employed,False,37,2023
9382,9382,YEM002,False,True,employed,True,32,2023
12638,12638,YEM002,False,True,unemployed,False,38,2023
12635,12635,YEM002,False,False,employed,True,34,2023
12605,12605,YEM002,True,True,employed,False,40,2023
12503,12503,YEM002,True,True,employed,True,10,2023
12573,12573,YEM002,False,False,employed,True,37,2023
12495,12495,YEM002,False,False,unemployed,False,8,2023
6202,6202,YEM002,True,False,employed,False,38,2023
12627,12627,YEM002,True,False,employed,True,8,2023
12599,12599,YEM002,True,True,employed,True,10,2023
12484,12484,YEM002,True,True,employed,False,38,2023
9339,9339,YEM002,True,True,employed,True,8,2023
12492,12492,YEM002,False,False,unemployed,False,33,2023
9391,9391,YEM002,True,False,unemployed,False,13,2023
12633,12633,YEM002,False,True,employed,False,11,2023
2764,2764,YEM002,False,False,employed,False,37,2023
12614,12614,YEM002,True,False,unemployed,False,30,2023
9329,9329,YEM002,False,True,employed,False,9,2023
12569,12569,YEM002,True,False,unemployed,True,30,2023
9319,9319,YEM002,False,False,employed,True,36,2023
12594,12594,YEM002,True,False,employed,False,32,2023
12486,12486,YEM002,True,False,employed,False,12,2023
12585,12585,YEM002,True,True,employed,True,10,2023
12491,12491,YEM002,True,False,employed,True,34,2023
12508,12508,YEM002,True,True,employed,False,31,2023
12523,12523,YEM002,True,True,employed,False,35,2023
12488,12488,YEM002,True,True,employed,True,8,2023
12498,12498,YEM002,True,False,employed,True,9,2023
9436,9436,YEM002,False,True,employed,True,37,2023
12557,12557,YEM002,False,False,unemployed,False,39,2023
12533,12533,YEM002,True,True,unemployed,False,35,2023
12576,12576,YEM002,False,True,employed,False,13,2023
12630,12630,YEM002,True,False,unemployed,True,37,2023
12602,12602,YEM002,True,True,employed,False,10,2023
12632,12632,YEM002,False,True,employed,False,10,2023
12623,12623,YEM002,False,False,unemployed,False,11,2023
6191,6191,YEM002,False,True,employed,True,37,2023
12596,12596,YEM002,True,True,employed,False,33,2023
12534,12534,YEM002,False,False,employed,True,31,2023
9298,9298,YEM002,True,True,employed,True,36,2023
15841,15841,YEM003,True,False,employed,False,34,2023
15842,15842,YEM003,False,True,employed,True,39,2023
15843,15843,YEM003,True,False,unemployed,False,10,2023
15844,15844,YEM003,False,True,employed,True,13,2023
15845,15845,YEM003,True,True,employed,True,31,2023
15846,15846,YEM003,False,True,employed,False,12,2023
15847,15847,YEM003,False,False,employed,False,37,2023
15848,15848,YEM003,True,True,employed,True,9,2023
15849,15849,YEM003,True,False,unemployed,True,11,2023
15850,15850,YEM003,True,True,unemployed,False,37,2023
15851,15851,YEM003,False,True,employed,True,9,2023
15852,15852,YEM003,True,False,employed,False,37,2023
15853,15853,YEM003,False,True,employed,True,33,2023
15854,15854,YEM003,True,False,unemployed,True,33,2023
15855,15855,YEM003,True,False,employed,False,13,2023
15856,15856,YEM003,True,True,employed,True,11,2023
15857,15857,YEM003,False,False,employed,True,10,2023
15858,15858,YEM003,True,True,employed,False,36,2023
15859,15859,YEM003,True,True,employed,False,8,2023
15860,15860,YEM003,True,False,unemployed,False,11,2023
15861,15861,YEM003,False,False,unemployed,False,33,2023
15862,15862,YEM003,True,False,employed,False,8,2023
15863,15863,YEM003,False,True,employed,True,35,2023
15864,15864,YEM003,True,False,employed,False,33,2023
15865,15865,YEM003,True,True,unemployed,True,35,2023
15866,15866,YEM003,True,False,unemployed,False,9,2023
15867,15867,YEM003,False,False,unemployed,False,40,2023
15868,15868,YEM003,True,False,employed,True,8,2023
15869,15869,YEM003,True,False,employed,False,36,2023
15870,15870,YEM003,True,False,employed,False,34,2023
15871,15871,YEM003,True,False,employed,True,11,2023
15872,15872,YEM003,False,True,employed,True,10,2023
15873,15873,YEM003,False,False,employed,True,11,2023
15874,15874,YEM003,False,False,employed,False,40,2023
15875,15875,YEM003,False,True,employed,True,11,2023
15876,15876,YEM003,True,False,employed,False,36,2023
15877,15877,YEM003,False,False,employed,False,33,2023
15878,15878,YEM003,True,True,employed,True,12,2023
15879,15879,YEM003,True,False,employed,True,35,2023
15880,15880,YEM003,False,True,unemployed,False,35,2023
15881,15881,YEM003,False,True,employed,False,35,2023
15882,15882,YEM003,True,False,unemployed,False,30,2023
15883,15883,YEM003,True,True,employed,True,8,2023
15884,15884,YEM003,False,True,employed,True,9,2023
15885,15885,YEM003,True,True,employed,True,35,2023
15886,15886,YEM003,False,True,employed,False,8,2023
15887,15887,YEM003,True,False,employed,False,38,2023
15888,15888,YEM003,True,False,employed,True,40,2023
15889,15889,YEM003,False,False,employed,False,35,2023
15890,15890,YEM003,False,True,employed,False,13,2023
15891,15891,YEM003,True,False,employed,True,33,2023
15892,15892,YEM003,False,True,unemployed,False,33,2023
15893,15893,YEM003,True,False,unemployed,False,8,2023
15894,15894,YEM003,True,False,unemployed,False,31,2023
15895,15895,YEM003,True,False,employed,True,39,2023
15896,15896,YEM003,True,False,employed,False,32,2023
15897,15897,YEM003,False,True,employed,False,31,2023
15898,15898,YEM003,True,True,employed,False,11,2023
15899,15899,YEM003,False,True,employed,False,13,2023
15900,15900,YEM003,False,False,employed,False,8,2023
15901,15901,YEM003,True,True,employed,False,11,2023
15902,15902,YEM003,False,True,employed,False,9,2023
15903,15903,YEM003,False,True,employed,False,12,2023
15904,15904,YEM003,True,True,employed,False,39,2023
15905,15905,YEM003,True,True,employed,True,8,2023
15906,15906,YEM003,True,False,employed,False,32,2023
15907,15907,YEM003,True,True,unemployed,False,34,2023
15908,15908,YEM003,False,True,employed,False,31,2023
15909,15909,YEM003,False,False,unemployed,False,12,2023
15910,15910,YEM003,True,False,employed,False,38,2023
15911,15911,YEM003,False,True,employed,True,31,2023
15912,15912,YEM003,False,False,employed,False,9,2023
15913,15913,YEM003,False,False,employed,True,12,2023
15914,15914,YEM003,True,True,unemployed,False,38,2023
15915,15915,YEM003,False,False,unemployed,False,10,2023
15916,15916,YEM003,False,False,employed,False,10,2023
15917,15917,YEM003,True,True,unemployed,True,35,2023
15918,15918,YEM003,True,True,unemployed,True,31,2023
15919,15919,YEM003,True,False,employed,False,39,2023
15920,15920,YEM003,True,True,unemployed,True,39,2023
15921,15921,YEM003,True,False,unemployed,False,33,2023
15922,15922,YEM003,False,False,employed,True,34,2023
15923,15923,YEM003,True,False,unemployed,False,33,2023
15924,15924,YEM003,True,False,employed,False,13,2023
15925,15925,YEM003,False,True,employed,True,34,2023
15926,15926,YEM003,False,True,employed,True,37,2023
15927,15927,YEM003,True,True,unemployed,False,33,2023
15928,15928,YEM003,False,False,employed,False,8,2023
15929,15929,YEM003,True,False,employed,False,8,2023
15930,15930,YEM003,False,True,employed,False,30,2023
15931,15931,YEM003,True,True,unemployed,False,10,2023
15932,15932,YEM003,True,False,employed,True,40,2023
15933,15933,YEM003,True,False,employed,False,9,2023
15934,15934,YEM003,True,True,employed,False,10,2023
15935,15935,YEM003,False,False,unemployed,True,33,2023
15936,15936,YEM003,False,False,employed,True,32,2023
15937,15937,YEM003,False,False,employed,False,9,2023
15938,15938,YEM003,True,True,employed,False,11,2023
15939,15939,YEM003,True,True,employed,True,10,2023
15940,15940,YEM003,True,True,unemployed,False,36,2023
15941,15941,YEM003,False,True,unemployed,True,12,2023
15942,15942,YEM003,True,False,unemployed,True,8,2023
15943,15943,YEM003,True,False,unemployed,False,9,2023
15944,15944,YEM003,True,False,unemployed,True,30,2023
15945,15945,YEM003,True,False,employed,False,9,2023
15946,15946,YEM003,True,False,unemployed,True,30,2023
15947,15947,YEM003,True,True,employed,True,11,2023
15948,15948,YEM003,True,True,employed,False,11,2023
15949,15949,YEM003,False,False,employed,False,38,2023
15950,15950,YEM003,True,True,employed,False,30,2023
15951,15951,YEM003,True,True,unemployed,False,37,2023
15952,15952,YEM003,True,False,employed,False,36,2023
15953,15953,YEM003,True,False,unemployed,True,9,2023
15954,15954,YEM003,False,False,employed,False,39,2023
15955,15955,YEM003,False,False,employed,True,30,2023
15956,15956,YEM003,False,True,employed,False,40,2023
15957,15957,YEM003,True,True,employed,False,12,2023
15958,15958,YEM003,True,True,unemployed,False,12,2023
15959,15959,YEM003,True,True,employed,True,38,2023
15960,15960,YEM003,True,True,employed,False,31,2023
15961,15961,YEM003,False,True,unemployed,True,9,2023
15962,15962,YEM003,True,True,unemployed,True,10,2023
15963,15963,YEM003,True,False,employed,False,40,2023
15964,15964,YEM003,False,True,employed,True,10,2023
15965,15965,YEM003,False,False,employed,True,32,2023
15966,15966,YEM003,False,False,employed,False,12,2023
15967,15967,YEM003,False,False,employed,False,13,2023
15968,15968,YEM003,True,True,unemployed,True,8,2023
15969,15969,YEM003,False,True,employed,False,10,2023
15970,15970,YEM003,False,False,employed,True,10,2023
15971,15971,YEM003,False,True,employed,False,9,2023
15972,15972,YEM003,True,False,employed,False,13,2023
15973,15973,YEM003,True,True,employed,False,32,2023
15974,15974,YEM003,True,True,employed,False,34,2023
15975,15975,YEM003,False,False,unemployed,True,9,2023
15976,15976,YEM003,False,False,employed,False,34,2023
15977,15977,YEM003,True,False,unemployed,True,32,2023
15978,15978,YEM003,True,False,employed,False,31,2023
15979,15979,YEM003,True,True,employed,False,35,2023
15980,15980,YEM003,True,True,employed,False,35,2023
15981,15981,YEM003,False,True,employed,False,31,2023
15982,15982,YEM003,True,False,employed,True,11,2023
15983,15983,YEM003,False,True,employed,False,12,2023
15984,15984,YEM003,True,True,employed,False,31,2023
15985,15985,YEM003,False,True,employed,False,10,2023
15986,15986,YEM003,True,False,employed,True,30,2023
15987,15987,YEM003,True,True,employed,True,9,2023
15988,15988,YEM003,True,True,employed,True,11,2023
15989,15989,YEM003,True,True,unemployed,True,35,2023
15990,15990,YEM003,True,True,unemployed,False,9,2023
15991,15991,YEM003,False,True,employed,True,30,2023
15992,15992,YEM003,True,True,employed,True,38,2023
15993,15993,YEM003,True,True,unemployed,False,32,2023
15994,15994,YEM003,False,True,employed,True,11,2023
15995,15995,YEM003,False,True,employed,False,30,2023
15996,15996,YEM003,True,False,employed,False,40,2023
15997,15997,YEM003,True,True,employed,False,33,2023
15998,15998,YEM003,False,True,unemployed,True,32,2023
15999,15999,YEM003,False,True,unemployed,True,8,2023
16000,16000,YEM003,True,True,employed,False,13,2023
12728,12728,YEM003,True,True,unemployed,False,10,2023
9516,9516,YEM003,True,True,employed,False,40,2023
12655,12655,YEM003,True,False,employed,False,10,2023
9533,9533,YEM003,False,True,employed,True,11,2023
12710,12710,YEM003,True,False,employed,True,39,2023
12649,12649,YEM003,True,False,employed,True,36,2023
9521,9521,YEM003,True,True,unemployed,True,9,2023
9593,9593,YEM003,True,False,employed,False,12,2023
9555,9555,YEM003,True,True,employed,False,34,2023
9535,9535,YEM003,True,False,employed,True,11,2023
12718,12718,YEM003,True,True,employed,False,12,2023
12729,12729,YEM003,True,True,unemployed,False,39,2023
9534,9534,YEM003,True,False,employed,True,33,2023
12669,12669,YEM003,False,True,unemployed,True,10,2023
12754,12754,YEM003,False,True,employed,False,37,2023
9562,9562,YEM003,False,True,employed,False,10,2023
12647,12647,YEM003,True,False,employed,False,39,2023
12760,12760,YEM003,True,False,employed,False,11,2023
12777,12777,YEM003,False,False,employed,True,33,2023
12791,12791,YEM003,True,True,employed,False,11,2023
6338,6338,YEM003,True,False,unemployed,False,13,2023
12702,12702,YEM003,False,False,employed,True,35,2023
12757,12757,YEM003,True,True,unemployed,True,39,2023
12800,12800,YEM003,True,False,unemployed,True,10,2023
6380,6380,YEM003,True,False,employed,False,36,2023
12790,12790,YEM003,True,True,employed,False,36,2023
12707,12707,YEM003,True,True,unemployed,False,37,2023
9569,9569,YEM003,True,False,employed,False,35,2023
12774,12774,YEM003,False,True,employed,True,8,2023
12648,12648,YEM003,True,True,employed,True,31,2023
12783,12783,YEM003,True,True,unemployed,False,35,2023
12704,12704,YEM003,False,True,employed,False,35,2023
12751,12751,YEM003,True,True,employed,False,12,2023
12738,12738,YEM003,True,True,employed,True,8,2023
12688,12688,YEM003,True,True,employed,False,12,2023
12789,12789,YEM003,True,True,employed,False,10,2023
12772,12772,YEM003,False,False,employed,False,34,2023
12671,12671,YEM003,True,False,unemployed,True,35,2023
12739,12739,YEM003,False,True,employed,True,9,2023
12646,12646,YEM003,True,False,unemployed,False,31,2023
16001,16001,YEM004,False,True,employed,False,34,2023
16002,16002,YEM004,False,True,unemployed,True,8,2023
16003,16003,YEM004,True,True,employed,False,12,2023
16004,16004,YEM004,False,False,employed,False,12,2023
16005,16005,YEM004,True,False,employed,True,12,2023
16006,16006,YEM004,False,True,employed,True,12,2023
16007,16007,YEM004,True,False,employed,True,10,2023
16008,16008,YEM004,False,True,unemployed,False,37,2023
16009,16009,YEM004,True,True,employed,True,30,2023
16010,16010,YEM004,True,False,unemployed,True,12,2023
16011,16011,YEM004,True,True,employed,True,13,2023
16012,16012,YEM004,True,True,unemployed,False,35,2023
16013,16013,YEM004,True,False,unemployed,False,11,2023
16014,16014,YEM004,True,False,employed,False,10,2023
16015,16015,YEM004,True,True,unemployed,False,9,2023
16016,16016,YEM004,False,False,employed,False,30,2023
16017,16017,YEM004,True,True,employed,True,9,2023
16018,16018,YEM004,True,False,employed,False,12,2023
16019,16019,YEM004,True,False,employed,True,9,2023
16020,16020,YEM004,False,True,employed,True,39,2023
16021,16021,YEM004,False,True,employed,False,38,2023
16022,16022,YEM004,True,True,unemployed,True,10,2023
16023,16023,YEM004,False,False,employed,True,12,2023
16024,16024,YEM004,False,True,employed,False,13,2023
16025,16025,YEM004,True,False,employed,True,13,2023
16026,16026,YEM004,True,True,employed,True,12,2023
16027,16027,YEM004,False,True,employed,True,10,2023
16028,16028,YEM004,False,True,employed,False,11,2023
16029,16029,YEM004,True,True,unemployed,True,8,2023
16030,16030,YEM004,False,True,employed,True,40,2023
16031,16031,YEM004,False,False,unemployed,True,13,2023
16032,16032,YEM004,True,False,employed,True,36,2023
16033,16033,YEM004,True,False,unemployed,False,36,2023
16034,16034,YEM004,True,False,employed,True,10,2023
16035,16035,YEM004,False,True,employed,True,35,2023
16036,16036,YEM004,True,True,unemployed,True,39,2023
16037,16037,YEM004,True,True,unemployed,False,38,2023
16038,16038,YEM004,True,False,unemployed,True,32,2023
16039,16039,YEM004,False,True,employed,True,13,2023
16040,16040,YEM004,False,False,employed,True,40,2023
16041,16041,YEM004,False,True,employed,False,30,2023
16042,16042,YEM004,True,True,unemployed,True,12,2023
16043,16043,YEM004,False,True,employed,True,31,2023
16044,16044,YEM004,False,True,employed,False,36,2023
16045,16045,YEM004,True,True,unemployed,True,11,2023
16046,16046,YEM004,False,True,employed,True,37,2023
16047,16047,YEM004,False,False,unemployed,True,9,2023
16048,16048,YEM004,True,False,employed,False,8,2023
16049,16049,YEM004,False,False,employed,True,8,2023
16050,16050,YEM004,True,True,employed,True,10,2023
16051,16051,YEM004,False,False,employed,True,35,2023
16052,16052,YEM004,False,True,unemployed,True,36,2023
16053,16053,YEM004,True,False,employed,True,38,2023
16054,16054,YEM004,False,True,employed,False,9,2023
16055,16055,YEM004,True,True,employed,False,11,2023
16056,16056,YEM004,True,True,employed,False,30,2023
16057,16057,YEM004,True,False,employed,False,12,2023
16058,16058,YEM004,False,True,employed,False,9,2023
16059,16059,YEM004,True,True,employed,False,30,2023
16060,16060,YEM004,True,True,employed,True,11,2023
16061,16061,YEM004,False,True,unemployed,False,9,2023
16062,16062,YEM004,True,False,employed,False,8,2023
16063,16063,YEM004,True,True,employed,False,11,2023
16064,16064,YEM004,True,False,unemployed,False,34,2023
16065,16065,YEM004,True,True,employed,True,32,2023
16066,16066,YEM004,False,False,unemployed,False,11,2023
16067,16067,YEM004,True,False,unemployed,False,9,2023
16068,16068,YEM004,True,True,employed,True,11,2023
16069,16069,YEM004,True,True,employed,False,37,2023
16070,16070,YEM004,False,True,employed,False,31,2023
16071,16071,YEM004,True,True,employed,False,11,2023
16072,16072,YEM004,True,False,unemployed,False,32,2023
16073,16073,YEM004,False,True,employed,True,10,2023
16074,16074,YEM004,True,True,employed,False,8,2023
16075,16075,YEM004,True,False,employed,False,11,2023
16076,16076,YEM004,True,True,employed,True,35,2023
16077,16077,YEM004,False,True,employed,True,31,2023
16078,16078,YEM004,True,True,unemployed,False,34,2023
16079,16079,YEM004,False,True,unemployed,True,35,2023
16080,16080,YEM004,True,False,unemployed,True,13,2023
16081,16081,YEM004,False,True,employed,True,9,2023
16082,16082,YEM004,True,True,employed,True,31,2023
16083,16083,YEM004,False,True,employed,False,34,2023
16084,16084,YEM004,True,True,unemployed,False,13,2023
16085,16085,YEM004,True,False,employed,False,38,2023
16086,16086,YEM004,False,True,unemployed,False,39,2023
16087,16087,YEM004,False,True,unemployed,False,9,2023
16088,16088,YEM004,True,True,unemployed,False,31,2023
16089,16089,YEM004,True,False,employed,True,10,2023
16090,16090,YEM004,False,False,employed,False,33,2023
16091,16091,YEM004,True,True,unemployed,False,9,2023
16092,16092,YEM004,True,True,employed,True,32,2023
16093,16093,YEM004,True,True,employed,False,38,2023
16094,16094,YEM004,True,True,employed,True,38,2023
16095,16095,YEM004,True,True,employed,False,10,2023
16096,16096,YEM004,True,False,employed,False,31,2023
16097,16097,YEM004,True,True,employed,True,12,2023
16098,16098,YEM004,False,False,unemployed,True,33,2023
16099,16099,YEM004,True,True,employed,True,32,2023
16100,16100,YEM004,False,False,unemployed,True,40,2023
16101,16101,YEM004,False,False,employed,True,33,2023
16102,16102,YEM004,False,False,employed,True,8,2023
16103,16103,YEM004,True,False,employed,False,34,2023
16104,16104,YEM004,False,False,employed,False,10,2023
16105,16105,YEM004,True,True,employed,False,36,2023
16106,16106,YEM004,True,True,employed,False,13,2023
16107,16107,YEM004,True,False,unemployed,True,13,2023
16108,16108,YEM004,True,True,employed,True,12,2023
16109,16109,YEM004,True,False,employed,True,40,2023
16110,16110,YEM004,True,False,employed,False,30,2023
16111,16111,YEM004,False,False,unemployed,False,37,2023
16112,16112,YEM004,True,False,unemployed,False,10,2023
16113,16113,YEM004,False,True,employed,True,13,2023
16114,16114,YEM004,False,True,employed,False,33,2023
16115,16115,YEM004,False,False,employed,False,38,2023
16116,16116,YEM004,True,False,employed,True,11,2023
16117,16117,YEM004,True,False,unemployed,False,38,2023
16118,16118,YEM004,True,False,employed,False,38,2023
16119,16119,YEM004,False,True,employed,False,34,2023
16120,16120,YEM004,True,False,unemployed,True,33,2023
16121,16121,YEM004,True,False,employed,False,12,2023
16122,16122,YEM004,True,True,employed,True,38,2023
16123,16123,YEM004,True,False,unemployed,False,30,2023
16124,16124,YEM004,False,True,employed,False,8,2023
16125,16125,YEM004,True,True,employed,True,8,2023
16126,16126,YEM004,True,False,employed,False,38,2023
16127,16127,YEM004,True,True,employed,False,13,2023
16128,16128,YEM004,False,False,employed,True,32,2023
16129,16129,YEM004,True,False,unemployed,False,31,2023
16130,16130,YEM004,False,False,employed,False,37,2023
16131,16131,YEM004,False,True,employed,False,31,2023
16132,16132,YEM004,False,True,employed,False,11,2023
16133,16133,YEM004,False,False,employed,False,9,2023
16134,16134,YEM004,True,True,unemployed,False,34,2023
16135,16135,YEM004,False,False,employed,False,33,2023
16136,16136,YEM004,False,False,employed,True,12,2023
16137,16137,YEM004,True,True,unemployed,True,39,2023
16138,16138,YEM004,False,False,employed,False,12,2023
16139,16139,YEM004,False,True,employed,True,9,2023
16140,16140,YEM004,True,False,unemployed,False,13,2023
16141,16141,YEM004,False,False,unemployed,True,38,2023
16142,16142,YEM004,False,True,employed,False,36,2023
16143,16143,YEM004,True,True,employed,True,33,2023
16144,16144,YEM004,True,False,employed,False,35,2023
16145,16145,YEM004,True,True,employed,True,13,2023
16146,16146,YEM004,True,False,unemployed,False,10,2023
16147,16147,YEM004,False,True,employed,False,8,2023
16148,16148,YEM004,True,True,employed,True,32,2023
16149,16149,YEM004,True,True,unemployed,True,36,2023
16150,16150,YEM004,True,True,employed,True,31,2023
16151,16151,YEM004,True,False,unemployed,True,33,2023
16152,16152,YEM004,True,True,unemployed,True,12,2023
16153,16153,YEM004,True,True,employed,False,40,2023
16154,16154,YEM004,False,False,unemployed,False,12,2023
16155,16155,YEM004,True,False,employed,False,31,2023
16156,16156,YEM004,True,False,unemployed,True,37,2023
16157,16157,YEM004,False,False,employed,False,11,2023
16158,16158,YEM004,False,False,employed,False,34,2023
16159,16159,YEM004,False,True,unemployed,True,12,2023
16160,16160,YEM004,True,False,unemployed,False,8,2023
12818,12818,YEM004,True,True,unemployed,False,10,2023
12832,12832,YEM004,True,False,employed,True,35,2023
12820,12820,YEM004,False,False,unemployed,False,10,2023
12828,12828,YEM004,True,True,employed,False,31,2023
12940,12940,YEM004,False,False,employed,False,9,2023
12919,12919,YEM004,True,True,unemployed,True,8,2023
12915,12915,YEM004,False,True,employed,True,9,2023
12836,12836,YEM004,True,False,unemployed,False,10,2023
12928,12928,YEM004,False,False,unemployed,False,36,2023
12927,12927,YEM004,True,True,employed,False,9,2023
12810,12810,YEM004,False,False,employed,False,8,2023
12936,12936,YEM004,True,False,employed,False,13,2023
12949,12949,YEM004,True,True,employed,False,10,2023
9704,9704,YEM004,True,True,employed,True,34,2023
12904,12904,YEM004,True,True,employed,True,30,2023
12858,12858,YEM004,False,True,employed,False,8,2023
12952,12952,YEM004,True,True,employed,True,32,2023
12896,12896,YEM004,True,False,employed,False,9,2023
12857,12857,YEM004,False,True,employed,True,10,2023
12822,12822,YEM004,True,False,employed,False,11,2023
12899,12899,YEM004,True,True,employed,False,34,2023
12908,12908,YEM004,False,False,employed,False,12,2023
12944,12944,YEM004,False,True,employed,True,30,2023
12891,12891,YEM004,True,False,employed,False,32,2023
9730,9730,YEM004,False,True,employed,True,11,2023
12842,12842,YEM004,True,True,unemployed,False,33,2023
12803,12803,YEM004,False,False,employed,False,34,2023
12877,12877,YEM004,True,True,employed,False,12,2023
12884,12884,YEM004,True,False,employed,False,10,2023
9745,9745,YEM004,False,False,employed,False,40,2023
12846,12846,YEM004,True,False,unemployed,False,13,2023
12843,12843,YEM004,False,True,unemployed,True,12,2023
12848,12848,YEM004,True,False,employed,True,12,2023
12960,12960,YEM004,True,True,employed,False,40,2023
9634,9634,YEM004,False,False,employed,False,8,2023
12837,12837,YEM004,False,True,employed,False,12,2023
12814,12814,YEM004,True,True,employed,False,8,2023
12917,12917,YEM004,True,False,unemployed,True,30,2023
9612,9612,YEM004,False,True,employed,False,33,2023
12840,12840,YEM004,True,False,employed,True,35,2023
